"","size","rep","tau","alph","r0","degAssort","clustering","pathLen","n_components","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio","r_actual"
"13627",1000,107,0.05,2,1,0.0216042484775969,0.0498067840274796,6,1,0.6,0.316749466051112,0.737467995204756,1,0,0.001,0,0.002,0,0.634135971420401
"13628",1000,107,0.05,2,1.1,0.0933378560199837,0.0948363145460682,8,1,0.9,0.467073758889507,4.12993083548931,2,0.89388251460287,0.003,0.006,0,Inf,0.93419898284251
"13629",1000,108,0.05,2,0.9,-0.0371793015293478,0.0324135797860426,5,1,0,0.00061778112673011,0.766042833371253,2,0.587855098371574,0.002,0.004,0,Inf,0.00123626674500421
"13630",1000,108,0.05,2,0.9,0.00203962150579494,0.036133979190651,6,1,0.3,0.162678185006373,0.0214228239972129,1,0,0.001,0.002,0,Inf,0.325428081402633
"13631",1000,108,0.05,2,1,-0.00669574763478628,0.0488732892873997,7,1,0.6,0.31599784307788,0.977949443238075,2,0.0487892544056187,0.003,0.006,0,Inf,0.632059273032038
"13632",1000,108,0.05,2,1.1,0.0790895788619726,0.0904843657651065,8,1,0.9,0.463982821081097,0.0446174192175186,1,0,0.001,0,0.002,0,0.934922000825045
"13633",1000,109,0.05,2,0.9,-0.0255954467428425,0.0316968464542784,5,1,0,-0.00219476886024172,0.0376335553389752,1,0,0.001,0.002,0,Inf,-0.00439384063950342
"13634",1000,109,0.05,2,0.9,-0.00640317745479428,0.0356306725249351,5,1,0.3,0.140117926497647,1.29984877757838,3,0.456712945141844,0.003,0.002,0.004,0.5,0.280237217518285
"13635",1000,109,0.05,2,1,0.00923468277736354,0.047476397966594,7,1,0.6,0.314715762130926,0.984114221527377,1,0,0.001,0.002,0,Inf,0.629593671666903
"13636",1000,109,0.05,2,1.1,0.0643772598934571,0.0983981485683169,7,1,0.9,0.464807360899147,1.69488062164622,1,0,0.001,0.002,0,Inf,0.932771477168915
"13637",1000,110,0.05,2,0.9,-0.0299867413519721,0.0302413947250782,5,1,0,0.00450901349987776,0.563053757128491,1,0,0.001,0.002,0,Inf,0.00901810865191145
"13638",1000,110,0.05,2,0.9,-0.0199533512436559,0.0334951926700331,5,1,0.3,0.139903984772774,0.46648324113812,1,0,0.001,0,0.002,0,0.279816797488523
"13639",1000,110,0.05,2,1,-0.00827280906433511,0.0465343024286474,7,1,0.6,0.31395361611414,0.184154945435408,1,0,0.001,0,0.002,0,0.632331963708064
"13640",1000,110,0.05,2,1.1,0.0416219907671325,0.0938204861981311,8,1,0.9,0.465586347809728,1.19571584027271,1,0,0.001,0,0.002,0,0.934378657006567
"13641",1000,111,0.05,2,0.9,-0.0254131898472305,0.0318472030367961,5,1,0,-0.00881649964939948,0.463125050715295,1,0,0.001,0.002,0,Inf,-0.0176361851385686
"13642",1000,111,0.05,2,1,-0.0206060514725693,0.0371338149867788,5,1,0.3,0.141006449639792,0.419732303641898,1,0,0.001,0.002,0,Inf,0.282418862774771
"13643",1000,111,0.05,2,1,0.0153623424697161,0.0445350835421023,7,1,0.6,0.316632927870874,5.02906932499516,6,2.43783837160437,0.012,0.024,0,Inf,0.633541603183876
"13644",1000,111,0.05,2,1.1,0.079830152930358,0.099844022556738,8,1,0.9,0.46611078974134,0.295288044237673,1,0,0.001,0,0.002,0,0.934823600737596
"13645",1000,112,0.05,2,0.9,-0.0318643767695334,0.0308053444880795,5,1,0,-0.0150805274398923,0.240151951056996,1,0,0.001,0,0.002,0,-0.0302420614936591
"13646",1000,112,0.05,2,0.9,0.0047196396420865,0.0358369075173042,6,1,0.3,0.167361462521969,0.112902125742803,1,0,0.001,0,0.002,0,0.334750203234037
"13647",1000,112,0.05,2,1,0.027032098697772,0.0504474168303558,7,1,0.6,0.313543941755055,0.701480949539851,1,0,0.001,0.002,0,Inf,0.630753071391059
"13648",1000,112,0.05,2,1.1,0.0245039619904993,0.0899115932033356,8,1,0.9,0.467406713621305,0.92754584243303,1,0,0.001,0,0.002,0,0.934992560412637
"13649",1000,113,0.05,2,0.9,-0.00973320812309054,0.0303401990280028,5,1,0,0.00844990337109625,1.1676201563909,1,0,0.001,0.002,0,Inf,0.0169567981270337
"13650",1000,113,0.05,2,0.9,-0.00203190696522727,0.0349657896440828,6,1,0.3,0.139854266913076,6.88149788585867,5,0.834291098971654,0.01,0.008,0.012,0.666666666666667,0.279857470709023
"13651",1000,113,0.05,2,1,-0.019176886516641,0.0496902813076797,8,1,0.6,0.313910316707394,0.913789986360017,2,0.493553939240845,0.002,0.002,0.002,1,0.631279582346311
"13652",1000,113,0.05,2,1.1,0.0497026810691462,0.0971203526393757,7,1,0.9,0.466744888627769,0.153114219313797,1,0,0.001,0,0.002,0,0.933780768515029
"13653",1000,114,0.05,2,0.9,-0.0160513546892583,0.02936344733305,5,1,0,0.00180352491778243,0.236987046573682,1,0,0.001,0,0.002,0,0.00362670669978597
"13654",1000,114,0.05,2,1,-0.0176008900392063,0.036408610073154,6,1,0.3,0.138099675153847,4.61032501286494,5,1.63555067207866,0.007,0.006,0.008,0.75,0.276207453060617
"13655",1000,114,0.05,2,1,0.0113486776945112,0.0486901111632692,7,1,0.6,0.312913042034831,0.109600659618491,1,0,0.001,0.002,0,Inf,0.634901542595881
"13656",1000,114,0.05,2,1.1,0.074992410526111,0.0973613697261456,8,1,0.9,0.464175897803742,0.231280154756898,1,0,0.001,0.002,0,Inf,0.933438671021466
"13657",1000,115,0.05,2,0.9,-0.012642817788396,0.0317093913254769,5,1,0,0.00192374515723709,1.60267216258332,2,0.359619178008693,0.002,0.004,0,Inf,0.00385044110467405
"13658",1000,115,0.05,2,0.9,0.00016122050894255,0.0351976120963876,6,1,0.3,0.16699035924222,3.36708987313879,3,2.69184084774196,0.004,0.008,0,Inf,0.333987828261561
"13659",1000,115,0.05,2,1,0.0260115297658681,0.0457879644252348,7,1,0.6,0.308181736785079,0.184402461249136,1,0,0.001,0,0.002,0,0.617655542584653
"13660",1000,115,0.05,2,1.1,0.107002428082319,0.0985435905028036,8,1,0.9,0.463878274743991,1.49422725076541,1,0,0.001,0.002,0,Inf,0.934908288598166
"13661",1000,116,0.05,2,0.9,-0.0149494939227336,0.0313213049430673,5,1,0,0.00408686440464828,0.00345645484170374,1,0,0.001,0.002,0,Inf,0.00817742622294347
"13662",1000,116,0.05,2,1,-0.0169127200763596,0.0383842464024236,6,1,0.3,0.1629865323151,0.351236904535,1,0,0.001,0,0.002,0,0.325974651856588
"13663",1000,116,0.05,2,1,0.0400417737155599,0.0461993890469342,7,1,0.6,0.308751651141992,4.81014611890364,2,0.337857026856498,0.006,0.01,0.002,5,0.617843647761508
"13664",1000,116,0.05,2,1.1,0.0927936230988369,0.0931992545573225,7,1,0.9,0.466127751358388,0.606294105216925,1,0,0.001,0.002,0,Inf,0.933698909257281
"13665",1000,117,0.05,2,0.9,-0.0240726537772511,0.0311595936745481,5,1,0,0.0123394456187016,1.83901631813376,2,0.969931347554521,0.002,0.004,0,Inf,0.0247283764002138
"13666",1000,117,0.05,2,0.9,-0.00162085311110178,0.0337033117950334,7,1,0.3,0.166421410671332,1.04934058143732,1,0,0.001,0,0.002,0,0.334168672292236
"13667",1000,117,0.05,2,1,0.0170905519906427,0.0504506122937812,7,1,0.6,0.310342783616647,11.0371985162387,10,7.70404053559224,0.037,0.068,0.006,11.3333333333333,0.625059409144048
"13668",1000,117,0.05,2,1.1,0.0853049784146678,0.0976487369438182,8,1,0.9,0.465135345857029,0.0207276349098427,1,0,0.001,0,0.002,0,0.934695844056033
"13669",1000,118,0.05,2,0.9,-0.0184906769993195,0.0314065085493657,5,1,0,-0.00351071267966382,0.605569472081291,1,0,0.001,0,0.002,0,-0.00702142790227656
"13670",1000,118,0.05,2,0.9,-0.00357312032874953,0.0352797007352625,6,1,0.3,0.164198996186151,0.254627318418531,1,0,0.001,0.002,0,Inf,0.33051541321251
"13671",1000,118,0.05,2,1,0.00863668519037504,0.0503320621708004,7,1,0.6,0.316829948219785,0.493235739034927,1,0,0.001,0,0.002,0,0.633686008656777
"13672",1000,118,0.05,2,1.1,0.0628628821239518,0.0943225389199427,8,1,0.9,0.467101122826856,0.814418123532669,1,0,0.001,0,0.002,0,0.934202583993636
"13673",1000,119,0.05,2,0.9,-0.0246287053594132,0.0323827776492747,5,1,0,0.00406684446519093,0.0346218537984883,1,0,0.001,0.002,0,Inf,0.00814096200325878
"13674",1000,119,0.05,2,0.9,0.0135212647891247,0.0362532790393924,6,1,0.3,0.166091131971642,6.60088361013561,18,3.41051346726756,0.044,0.082,0.006,13.6666666666667,0.332520548686837
"13675",1000,119,0.05,2,1,0.0023406560784548,0.0481969452500916,7,1,0.6,0.316606791286598,3.6770077520221,7,1.11433761205228,0.015,0.02,0.01,2,0.634286244064462
"13676",1000,119,0.05,2,1.1,0.0759935986032743,0.0956460131392503,8,1,0.9,0.466572435460846,1.07489525019992,1,0,0.001,0.002,0,Inf,0.934883889695211
"13677",1000,120,0.05,2,0.9,-0.0248828740539631,0.0311447623720422,5,1,0,-0.00892710226969778,0.524668605300687,1,0,0.001,0,0.002,0,-0.0178542160349639
"13678",1000,120,0.05,2,0.9,0.00191091774270698,0.0356423880399987,6,1,0.3,0.145539044415091,0.886734252889836,1,0,0.001,0,0.002,0,0.291661747410213
"13679",1000,120,0.05,2,1,0.0153250838381009,0.0485257923043421,7,1,0.6,0.317411612973323,1.79210207290822,2,0.101544998880987,0.002,0.004,0,Inf,0.634874960761745
"13680",1000,120,0.05,2,1.1,0.101710414879896,0.0929424722528171,7,1,0.9,0.467445988919617,1.94376532662997,1,0,0.001,0.002,0,Inf,0.934997667363077
"13681",1000,121,0.05,2,0.9,-0.00808517197029193,0.0315850248491504,5,1,0,-0.010223428560506,2.29315883592955,1,0,0.001,0,0.002,0,-0.0204506624734092
"13682",1000,121,0.05,2,1,-0.0150527838094807,0.0364157332638708,6,1,0.3,0.164338773592593,3.52954169680715,1,0,0.001,0.002,0,Inf,0.328713315102943
"13683",1000,121,0.05,2,1,0.00226571665057507,0.0479507581444228,7,1,0.6,0.303672823887912,0.294136792301157,2,0.094317676632667,0.002,0.004,0,Inf,0.607514063328693
"13684",1000,121,0.05,2,1.1,0.0895603228077069,0.0926982822234884,7,1,0.9,0.466002943635319,0.373070355429623,1,0,0.001,0.002,0,Inf,0.934809500407173
"13685",1000,122,0.05,2,0.9,-0.0283663299557102,0.03208291114146,5,1,0,0.00693593317565538,0.246748078394804,1,0,0.001,0,0.002,0,0.0138770128057197
"13686",1000,122,0.05,2,0.9,0.0191537644848205,0.0346525279303162,6,1,0.3,0.165479387007562,1.32197675438731,2,0.0938070515391326,0.003,0.002,0.004,0.5,0.331969032799722
"13687",1000,122,0.05,2,0.9,0.0528314215995356,0.0492980115621625,7,1,0.6,0.315300143157658,2.12451734168039,1,0,0.001,0,0.002,0,0.634604926359094
"13688",1000,122,0.05,2,1.1,0.101533484639445,0.0925303940583755,8,1,0.9,0.466499418013318,1.26147711298916,1,0,0.001,0.002,0,Inf,0.932998986206199
"13689",1000,123,0.05,2,0.9,-0.00486713871821826,0.0309117040265189,5,1,0,0.00866251714018684,0.297421809993143,1,0,0.001,0,0.002,0,0.0173411568743713
"13690",1000,123,0.05,2,1,-0.0168249088142168,0.0384299710138905,6,1,0.3,0.165172327413534,0.527798737358973,1,0,0.001,0,0.002,0,0.330360022743709
"13691",1000,123,0.05,2,1,0.0102626688253202,0.0491131107963048,8,1,0.6,0.314937913037005,0.107981599748558,1,0,0.001,0,0.002,0,0.6300109286028
"13692",1000,123,0.05,2,1.1,0.0711905790382669,0.097080636648982,7,1,0.9,0.467278646370405,0.259847331328889,1,0,0.001,0,0.002,0,0.934600769147528
"13693",1000,124,0.05,2,0.9,-0.0138178867876206,0.0313988550452301,5,1,0,-0.00273778205227515,0.171494639724914,1,0,0.001,0,0.002,0,-0.00549573426186756
"13694",1000,124,0.05,2,1,-0.0149148772261063,0.0379867435689918,6,1,0.3,0.158504077930884,1.2176056082421,1,0,0.001,0,0.002,0,0.318587631087348
"13695",1000,124,0.05,2,1,0.0321960648032201,0.0477097028661583,7,1,0.6,0.305314821093169,1.13842349952687,2,0.60345678527922,0.002,0.004,0,Inf,0.610753536782018
"13696",1000,124,0.05,2,1.1,0.0525432194175056,0.0972313628618566,8,1,0.9,0.463936322508146,0.10183305164931,1,0,0.001,0,0.002,0,0.934538116670444
"13697",1000,125,0.05,2,0.9,-0.0288422037032951,0.0309038219694899,5,1,0,0.00169463254356852,0.974195148923176,1,0,0.001,0.002,0,Inf,0.00339478425965474
"13698",1000,125,0.05,2,1,-0.0183567029455555,0.0383892861471337,6,1,0.3,0.164996172066853,0.616802349500565,1,0,0.001,0.002,0,Inf,0.330256560279632
"13699",1000,125,0.05,2,1,0.0215988949522193,0.0489575539422863,7,1,0.6,0.315490403004399,0.740350306194129,1,0,0.001,0.002,0,Inf,0.632701943397844
"13700",1000,125,0.05,2,1.1,0.0282292297532416,0.0956566609135069,8,1,0.9,0.466610966299098,1.0171607005717,1,0,0.001,0,0.002,0,0.933763021763924
"13701",1000,126,0.05,2,0.9,-0.0237778882561617,0.0313069293569935,5,1,0,0.00246466581288501,1.25586584732821,2,0.0853994847984243,0.002,0.002,0.002,1,0.00493173297098707
"13702",1000,126,0.05,2,0.9,-0.00293633849851472,0.0370856441302231,6,1,0.3,0.164523641134034,0.381521632824003,1,0,0.001,0,0.002,0,0.329225552647367
"13703",1000,126,0.05,2,1,0.0226850368997877,0.0482970984541622,7,1,0.6,0.31687769426635,0.195167802768019,1,0,0.001,0,0.002,0,0.634484617953091
"13704",1000,126,0.05,2,1.1,0.097165576382791,0.0981229902084764,7,1,0.9,0.457502175533622,0.428895084266406,1,0,0.001,0,0.002,0,0.934443648825739
"13705",1000,127,0.05,2,0.9,-0.0298231976913227,0.0295495179282432,5,1,0,-0.000612247977633984,3.83327877268695,2,1.82597942362776,0.003,0.004,0.002,2,-0.00122871180778365
"13706",1000,127,0.05,2,1,-0.022110391476701,0.038430384303843,6,1,0.3,0.158925140516836,0.35302819388053,2,0.0515122815609704,0.002,0.002,0.002,1,0.318010807852794
"13707",1000,127,0.05,2,1,0.00124097056369153,0.0466188997201636,7,1,0.6,0.317052340572369,3.19183481332032,1,0,0.001,0,0.002,0,0.63461239199908
"13708",1000,127,0.05,2,1.1,0.0798201201600032,0.0941365925401893,7,1,0.9,0.466467305628017,12.7395071861881,18,6.75853195849677,0.065,0.112,0.018,6.22222222222222,0.93299468280438
"13709",1000,128,0.05,2,0.9,-0.00923593969088394,0.0305392296718973,5,1,0,-0.00862988162079018,2.08288613743163,2,0.0918934523638723,0.002,0.004,0,Inf,-0.0172633645482816
"13710",1000,128,0.05,2,1,-0.0156426522379729,0.0390031165464962,6,1,0.3,0.166171050765134,1.03506111141423,1,0,0.001,0.002,0,Inf,0.332360411280101
"13711",1000,128,0.05,2,1,0.0149859143001962,0.0491672382200293,7,1,0.6,0.30391899872134,0.882865186996631,1,0,0.001,0.002,0,Inf,0.607951121810255
"13712",1000,128,0.05,2,1.1,0.0873090855667942,0.100381599438985,7,1,0.9,0.464673056280174,1.40208091062822,2,0.854338906698067,0.003,0.002,0.004,0.5,0.934635121572182
"13713",1000,129,0.05,2,0.9,0.0187608372586892,0.0318339422428036,5,1,0,-0.0147346754405644,0.177479111462122,1,0,0.001,0,0.002,0,-0.0295874914144882
"13714",1000,129,0.05,2,0.9,0.0304044312410652,0.0381940152596272,7,1,0.3,0.163962217645917,3.31453499593926,1,0,0.001,0,0.002,0,0.32807558633324
"13715",1000,129,0.05,2,1,-0.00589722708742335,0.0464426675392135,6,1,0.6,0.305439809901118,3.55425969197658,3,1.38124414592723,0.005,0,0.01,0,0.611341356704979
"13716",1000,129,0.05,2,1.1,0.0395844998092707,0.0919751188904761,7,1,0.9,0.467288304230646,0.226335183027255,1,0,0.001,0,0.002,0,0.934602032415156
"13717",1000,130,0.05,2,0.9,-0.0132424171567353,0.0317682449780168,5,1,0,0.00247394138282442,0.539896647832976,1,0,0.001,0,0.002,0,0.00495218903864804
"13718",1000,130,0.05,2,0.9,-0.00949493049910067,0.0368506163187937,6,1,0.3,0.166666076464096,0.649565388460071,1,0,0.001,0.002,0,Inf,0.334495621812963
"13719",1000,130,0.05,2,1,0.0383095105467473,0.0471204188481675,6,1,0.6,0.313753215514145,2.42887556236212,2,0.645740029398502,0.002,0.004,0,Inf,0.633207257743854
"13720",1000,130,0.05,2,1.1,0.0665750523478995,0.0938424530649487,7,1,0.9,0.465926867865382,2.16991961410718,2,0.509929349539605,0.002,0,0.004,0,0.933672219685447
"13721",1000,131,0.05,2,0.9,-0.0136490282683388,0.0340365589988862,5,1,0,-0.000812547974917754,0.139985383500868,1,0,0.001,0,0.002,0,-0.00162806831049527
"13722",1000,131,0.05,2,0.9,-0.00142618033295961,0.03836912608973,6,1,0.3,0.166634306128013,1.16118860650817,1,0,0.001,0,0.002,0,0.333513208762887
"13723",1000,131,0.05,2,1,0.00663276718552063,0.046823491107403,6,1,0.6,0.303447856105931,2.55554809488269,1,0,0.001,0.002,0,Inf,0.607093596059113
"13724",1000,131,0.05,2,1.1,0.0849180556823307,0.099698049563396,7,1,0.9,0.463878274743991,0.114204044297112,1,0,0.001,0,0.002,0,0.934908288598166
"13725",1000,132,0.05,2,0.9,-0.0111551338858698,0.0331596242573107,5,1,0,-0.0039204675209179,2.27735264179077,1,0,0.001,0.002,0,Inf,-0.00784421916727977
"13726",1000,132,0.05,2,0.9,-0.00305825383029539,0.0359538560136723,6,1,0.3,0.138983027316654,0.922899545298568,1,0,0.001,0.002,0,Inf,0.278936272635823
"13727",1000,132,0.05,2,1,-0.0135780943701483,0.0482600615541942,7,1,0.6,0.305284237869074,0.0345174238108958,1,0,0.001,0,0.002,0,0.610729721670684
"13728",1000,132,0.05,2,1.1,0.0836240955790039,0.0945123637771754,9,1,0.9,0.467076656247579,0.0523639605538911,1,0,0.001,0.002,0,Inf,0.934199364159524
"13729",1000,133,0.05,2,0.9,-0.021114322093495,0.0310441833526394,5,1,0,-0.00354113493942204,0.636344372863061,1,0,0.001,0,0.002,0,-0.00708270338766945
"13730",1000,133,0.05,2,1,-0.00748151441694749,0.0373817084289622,7,1,0.3,0.165412264878889,0.737478094110863,1,0,0.001,0,0.002,0,0.331879067616412
"13731",1000,133,0.05,2,1,-0.00238729878632155,0.0519258756185117,6,1,0.6,0.314497756056535,0.344238667875788,1,0,0.001,0,0.002,0,0.631205983071655
"13732",1000,133,0.05,2,1.1,0.0772344237859452,0.0939981617647059,8,1,0.9,0.466142962488267,1.37352208804837,1,0,0.001,0.002,0,Inf,0.934451878330754
"13733",1000,134,0.05,2,0.9,-0.0275181957834044,0.0314259314968413,5,1,0,7.56532385522146e-05,1.20772605743269,4,0.480656127260071,0.004,0.008,0,Inf,0.000151313936174536
"13734",1000,134,0.05,2,0.9,-0.00309038020681449,0.0349133345511987,6,1,0.3,0.165578681883162,2.2281145004377,1,0,0.001,0,0.002,0,0.331169357718972
"13735",1000,134,0.05,2,1,-0.00262248804137034,0.0460174285277481,7,1,0.6,0.316645825138404,0.986841222822599,4,0.148383791661307,0.004,0.008,0,Inf,0.634825051834999
"13736",1000,134,0.05,2,1.1,0.0344459409992424,0.094366781762467,7,1,0.9,0.462962810195884,0.260896202699414,1,0,0.001,0.002,0,Inf,0.934409492946078
"13737",1000,135,0.05,2,0.9,-0.011803440358067,0.0316497867803838,5,1,0,-0.00820171648345233,5.3252384696907,4,3.96548325294019,0.005,0.006,0.004,1.5,-0.0164059707528432
"13738",1000,135,0.05,2,0.9,-0.011608579370112,0.0335716815726556,6,1,0.3,0.165940630316225,0.281352760705553,1,0,0.001,0.002,0,Inf,0.332319369940458
"13739",1000,135,0.05,2,1,0.00041706263238794,0.0499337774527052,8,1,0.6,0.317447829949226,0.0709242528696346,1,0,0.001,0,0.002,0,0.634901408450704
"13740",1000,135,0.05,2,1.1,0.0453024263987073,0.0943560083800383,7,1,0.9,0.465854534516287,1.82545438920401,1,0,0.001,0,0.002,0,0.933287380785385
"13741",1000,136,0.05,2,0.9,-0.018009822578586,0.029778595302721,5,1,0,0.0199441051338569,0.750509532443639,2,0.38577065685661,0.002,0,0.004,0,0.0398894687409668
"13742",1000,136,0.05,2,0.9,-0.00428131474427628,0.0344509448502676,6,1,0.3,0.16716315445836,1.19552724829775,1,0,0.001,0,0.002,0,0.33448622822842
"13743",1000,136,0.05,2,1,0.0230060274649412,0.0451447864451717,8,1,0.6,0.316194702462453,0.0684879505901398,1,0,0.001,0,0.002,0,0.634749989387187
"13744",1000,136,0.05,2,1.1,0.0980704164828154,0.0965770513862802,7,1,0.9,0.466089542448811,2.2384385855493,1,0,0.001,0,0.002,0,0.934820823244552
"13745",1000,137,0.05,2,0.9,-0.0357090119464819,0.0312842493624871,5,1,0,0.00612396869646051,0.451069742820399,1,0,0.001,0,0.002,0,0.0122674867024707
"13746",1000,137,0.05,2,0.9,0.0088565611990365,0.0361624728243322,6,1,0.3,0.166651589673735,1.49245717825756,2,0.675554692184253,0.002,0.002,0.002,1,0.333402407592147
"13747",1000,137,0.05,2,1,-0.00940111528625587,0.0461672039201206,7,1,0.6,0.312255341752439,0.0172923491736074,1,0,0.001,0.002,0,Inf,0.626750419533677
"13748",1000,137,0.05,2,1.1,0.0718785944835212,0.0911186820366827,8,1,0.9,0.467219491976431,0.512905652906503,1,0,0.001,0,0.002,0,0.934593030568263
"13749",1000,138,0.05,2,0.9,-0.028087773954734,0.0313875945795751,5,1,0,0.00925150577107442,0.635571543347056,1,0,0.001,0,0.002,0,0.0185355928661402
"13750",1000,138,0.05,2,0.9,0.01688602109801,0.0362806424344886,6,1,0.3,0.166122117606581,0.126705044835761,1,0,0.001,0.002,0,Inf,0.332829272791889
"13751",1000,138,0.05,2,1,0.0262743688283216,0.0473733779824194,7,1,0.6,0.316462808686843,1.83951499455651,1,0,0.001,0,0.002,0,0.633671251711858
"13752",1000,138,0.05,2,1.1,0.100307642367889,0.0962184600206621,7,1,0.9,0.464331328991991,3.84551361993656,2,0.0895821741594144,0.002,0.004,0,Inf,0.934590162500401
"13753",1000,139,0.05,2,0.9,-0.00485001139196897,0.0328920218164784,5,1,0,-0.0155684707080117,0.868027832412786,1,0,0.001,0.002,0,Inf,-0.0311633077183318
"13754",1000,139,0.05,2,1,-0.00646863586354746,0.0375883154980787,6,1,0.3,0.164042599211878,1.01202926189466,1,0,0.001,0,0.002,0,0.328315400264352
"13755",1000,139,0.05,2,1,0.0132022034194453,0.0486086650228954,6,1,0.6,0.315658228446624,0.820973765423818,1,0,0.001,0.002,0,Inf,0.631555581749006
"13756",1000,139,0.05,2,1.1,0.0623489505036071,0.0950472714601425,7,1,0.9,0.467376935218896,0.402896938936048,1,0,0.001,0,0.002,0,0.934988687804661
"13757",1000,140,0.05,2,1,-0.0331489722212534,0.0316578815261044,5,1,0,-0.00509252934329568,0.722063326754902,1,0,0.001,0.002,0,Inf,-0.0101886814783184
"13758",1000,140,0.05,2,0.9,-0.00184692674765174,0.0360849804460416,6,1,0.3,0.162054548801872,0.248813253930161,1,0,0.001,0.002,0,Inf,0.324194692055085
"13759",1000,140,0.05,2,1,0.0139988045194101,0.0475221185432999,7,1,0.6,0.315437465857955,0.0575783829976293,1,0,0.001,0,0.002,0,0.630886127621874
"13760",1000,140,0.05,2,1.1,0.0994302084228835,0.0942435096540057,8,1,0.9,0.467010982797943,0.619085332858697,1,0,0.001,0.002,0,Inf,0.934190719888515
"13761",1000,141,0.05,2,0.9,-0.021776367175512,0.0316278456824696,5,1,0,-0.00129141687851925,0.511039914995464,2,0.00934081241525494,0.002,0.002,0.002,1,-0.00259004297476285
"13762",1000,141,0.05,2,0.9,-0.0132692387861205,0.0366531742650192,6,1,0.3,0.163844311268811,1.71273895984943,2,0.904148202004422,0.002,0.004,0,Inf,0.328180545533918
"13763",1000,141,0.05,2,1,-0.00926277119083097,0.0500073757191326,9,1,0.6,0.316070357511854,0.267056560149575,1,0,0.001,0,0.002,0,0.634658793568698
"13764",1000,141,0.05,2,1.1,0.0698301190817331,0.10042046633539,8,1,0.9,0.463589444361168,0.078259796180632,1,0,0.001,0.002,0,Inf,0.934492343853018
"13765",1000,142,0.05,2,0.9,-0.027511193814346,0.0329761625801504,5,1,0,0.00129326796839863,0.683352744343465,2,0.128010578931132,0.002,0.002,0.002,1,0.00258659099893998
"13766",1000,142,0.05,2,1,-0.0150940828969555,0.0381111214058495,6,1,0.3,0.165963064720742,1.38796414452383,1,0,0.001,0,0.002,0,0.33248292961528
"13767",1000,142,0.05,2,1,0.0486088464888733,0.0480958771966615,9,1,0.6,0.299479059042725,2.02064840649416,1,0,0.001,0.002,0,Inf,0.612120712634353
"13768",1000,142,0.05,2,1.1,0.071207315552105,0.0941477953260355,7,1,0.9,0.464320846189521,0.381281303790532,1,0,0.001,0,0.002,0,0.934966296459482
"13769",1000,143,0.05,2,0.9,-0.0297625626467345,0.0322861943552332,5,1,0,0.0179380870796944,0.658892861155343,1,0,0.001,0.002,0,Inf,0.0358773060528807
"13770",1000,143,0.05,2,1,-0.0135525312931883,0.0376214471220007,6,1,0.3,0.166167992442724,0.675536609015908,2,0.320172502153464,0.003,0.004,0.002,2,0.332356327315904
"13771",1000,143,0.05,2,1,0.00702563388187086,0.0489021458285532,6,1,0.6,0.316168887806851,5.54018531861691,5,2.56782469585965,0.016,0.022,0.01,2.2,0.632438786753223
"13772",1000,143,0.05,2,1.1,0.0768424309720273,0.0949005907852139,8,1,0.9,0.466002943635319,1.22834092928635,2,0.731986914985492,0.002,0.002,0.002,1,0.934809500407173
"13773",1000,144,0.05,2,0.9,-0.0115529224390824,0.0295388882468508,5,1,0,-0.000511242855949945,2.98432709671799,1,0,0.001,0.002,0,Inf,-0.00102250562691982
"13774",1000,144,0.05,2,0.9,-0.00301700388665101,0.0378236588255204,6,1,0.3,0.166341652842178,0.442309742307597,1,0,0.001,0,0.002,0,0.334331403313487
"13775",1000,144,0.05,2,1,0.0148667792631778,0.049053434651071,7,1,0.6,0.315846939011619,17.6457335586661,19,2.36456752455207,0.087,0.152,0.022,6.90909090909091,0.631948180823644
"13776",1000,144,0.05,2,1.1,0.0669743664186989,0.090824691541411,9,1,0.9,0.463512080876531,1.38256487153085,1,0,0.001,0,0.002,0,0.934104345457354
"13777",1000,145,0.05,2,1,-0.0344204098684024,0.0311524217558638,5,1,0,-0.017406462114528,0.0535746904528704,1,0,0.001,0,0.002,0,-0.03481671270144
"13778",1000,145,0.05,2,1,-0.0248753119129395,0.035768669007738,5,1,0.3,0.140840575890158,0.429014851341069,1,0,0.001,0,0.002,0,0.281953742417285
"13779",1000,145,0.05,2,1,0.0183695271937226,0.0475978693696023,8,1,0.6,0.3132368217994,0.263240259624606,2,0.0533619402429187,0.002,0.004,0,Inf,0.626477273856773
"13780",1000,145,0.05,2,1.1,0.0665627804480424,0.0932056943796802,8,1,0.9,0.465581378035813,3.21206861183018,6,1.68006015428161,0.008,0.016,0,Inf,0.934754324262049
"13781",1000,146,0.05,2,0.9,-0.0192567967734669,0.0331167767647541,5,1,0,0.00307713511648278,0.245706655961302,1,0,0.001,0,0.002,0,0.0061546665056916
"13782",1000,146,0.05,2,0.9,-0.000947626697442491,0.0368832673554118,6,1,0.3,0.166167992442724,1.47334819728162,2,1.09054162452372,0.002,0.002,0.002,1,0.332356327315904
"13783",1000,146,0.05,2,1,0.000636547402584659,0.04599,8,1,0.6,0.31699026869978,0.0130137047450521,1,0,0.001,0,0.002,0,0.634312265671827
"13784",1000,146,0.05,2,1.1,0.0722645852143441,0.0932143153852544,8,1,0.9,0.466606720864701,0.105139375251031,1,0,0.001,0,0.002,0,0.934888362773336
