n,r,tau,alph_val,alph_type,reactivation_rate,reversion_rate,rep,net_type,net_clustering,net_path_len,net_deg_assort,peak,duration,m_rec,f_rec,m_inf,f_inf,latent_prev
1000,0,0.04,2.0,TRA,100000,0,14,SAH,0.028318164700192813,3.201227227227227,-0.01326599576448746,477,14.290101899424757,337,343,0,0,0
1000,0,0.04,2.0,TRA,100000,0,15,SAH,0.027451180457416936,3.2224864864864866,-0.02655022710783368,527,17.25867304839079,365,355,0,0,0
1000,0,0.04,2.0,TRA,100000,0,16,SAH,0.027575744862646658,3.2124744744744747,-0.03289366926244737,509,15.916928078758124,349,354,0,0,0
1000,0,0.04,2.0,TRA,100000,0,17,SAH,0.03140936508573014,3.1994994994994994,-0.018300330362858965,498,14.274630265894812,326,338,0,0,0
1000,0,0.04,2.0,TRA,100000,0,18,SAH,0.02895608880239147,3.2465545545545544,-0.005390000838538767,481,12.583539207790228,340,346,0,0,0
1000,0,0.04,2.0,TRA,100000,0,19,SAH,0.029130927810102354,3.223163163163163,-0.04520582967193503,495,15.200245738410107,355,325,0,0,0
1000,0,0.04,2.0,TRA,100000,0,20,SAH,0.02977007077308427,3.2384464464464466,0.00883337561428902,477,18.673943609343088,332,334,0,0,0
1000,0,0.04,2.0,TRA,100000,0,21,SAH,0.02666566561232898,3.2300880880880882,-0.012516193464757916,496,15.927558536017193,350,353,0,0,0
1000,0,0.04,2.0,TRA,100000,0,22,SAH,0.030287482683597763,3.2373173173173173,-0.0044358728697657035,493,18.874919736496267,325,364,0,0,0
1000,0,0.04,2.0,TRA,100000,0,23,SAH,0.02971239408975911,3.2269749749749748,-0.02444582206268772,486,15.711227489791334,320,337,0,0,0
1000,0,0.04,2.0,TRA,100000,0,24,SAH,0.029094482371536452,3.2338718718718718,-0.006077348234747429,516,13.34942652565489,339,359,0,0,0
1000,0,0.04,2.0,TRA,100000,0,25,SAH,0.03237575215436311,3.2137177177177176,-0.030789777526747632,502,18.32381859083779,343,367,0,0,0
1000,0,0.04,2.0,TRA,100000,0,26,SAH,0.03029813972391807,3.2267667667667665,-0.03288067351093069,497,14.840201123444336,354,338,0,0,0
1000,0,0.04,2.0,TRA,100000,0,27,SAH,0.025408282506235707,3.2414554554554553,0.0029209220981108405,519,15.485371601891524,349,356,0,0,0
1000,0,0.04,2.0,TRA,100000,0,28,SAH,0.03396111462360852,3.2229369369369367,-0.023609525295433715,506,20.151624761620518,346,338,0,0,0
1000,0,0.04,2.0,TRA,100000,0,29,SAH,0.0278055749469006,3.2175875875875874,-0.02689211683087426,496,17.650972053956043,349,336,0,0,0
1000,0,0.04,2.0,TRA,100000,0,30,SAH,0.02858837575326426,3.23405005005005,-0.02369227931750806,486,26.695569222750606,349,373,0,0,0
1000,0,0.04,2.0,TRA,100000,0,31,SAH,0.02935280967233292,3.222152152152152,-0.024083566923378024,481,15.698268433817804,333,351,0,0,0
1000,0,0.04,2.0,TRA,100000,0,32,SAH,0.029091362605622294,3.252998998998999,-0.014277325351453991,523,15.889530343553226,354,348,0,0,0
1000,0,0.04,2.0,TRA,100000,0,33,SAH,0.025606850278562163,3.221887887887888,-0.030042555245896326,492,15.03648164239689,330,327,0,0,0
1000,0,0.04,2.0,TRA,100000,0,34,SAH,0.027019049934329485,3.236952952952953,-0.018807482632283264,529,15.897966247720758,374,354,0,0,0
1000,0,0.04,2.0,TRA,100000,0,35,SAH,0.03489865250795075,3.2182602602602604,-0.035228453095831815,518,12.7844393400631,347,352,0,0,0
1000,0,0.04,2.0,TRA,100000,0,36,SAH,0.026020698382173694,3.2274874874874877,-0.020737252974977798,502,18.13660859257541,357,334,0,0,0
1000,0,0.04,2.0,TRA,100000,0,37,SAH,0.029945618918100887,3.230692692692693,-0.028955984703581964,486,14.821424083132552,347,348,0,0,0
1000,0,0.04,2.0,TRA,100000,0,38,SAH,0.029061653052417688,3.23592992992993,-0.023641117681288907,505,22.689575500573724,343,343,0,0,0
1000,0,0.04,2.0,TRA,100000,0,39,SAH,0.02651900520941057,3.228940940940941,-0.0250436194731285,523,16.606838281375076,335,368,0,0,0
1000,0,0.04,2.0,TRA,100000,0,40,SAH,0.029615170402666657,3.2156096096096096,-0.03149004157138569,519,11.658737560828696,357,345,0,0,0
1000,0,0.04,2.0,TRA,100000,0,41,SAH,0.03484515294547528,3.187961961961962,-0.030329351729207213,483,14.596839553298468,329,341,0,0,0
1000,0,0.04,2.0,TRA,100000,0,42,SAH,0.028074793270185836,3.2251011011011013,-0.027426195187406827,500,18.629638130108763,336,335,0,0,0
1000,0,0.04,2.0,TRA,100000,0,43,SAH,0.03252840391672748,3.2394194194194195,-0.0022436372516183027,498,19.581873913797676,348,345,0,0,0
1000,0,0.04,2.0,TRA,100000,0,44,SAH,0.030591039374732204,3.2037857857857857,-0.028606624550585415,489,14.277105681428317,348,332,0,0,0
1000,0,0.04,2.0,TRA,100000,0,45,SAH,0.024151469675761466,3.229765765765766,-0.01969165390451426,503,14.86941290084788,351,347,0,0,0
1000,0,0.04,2.0,TRA,100000,0,46,SAH,0.028097688429062975,3.24008008008008,-0.011217541313909143,493,23.38658095777963,340,346,0,0,0
1000,0,0.04,2.0,TRA,100000,0,47,SAH,0.029357624255397126,3.224898898898899,-0.017290619408049674,496,18.716034136780447,358,368,0,0,0
1000,0,0.04,2.0,TRA,100000,0,48,SAH,0.02995103960665798,3.2563703703703704,-0.014192521087559275,487,15.188346759218442,343,348,0,0,0
1000,0,0.04,2.0,TRA,100000,0,49,SAH,0.03411571731381066,3.2193693693693692,-0.030809784168990117,506,12.614478450909715,332,369,0,0,0
1000,0,0.075,2.0,TRA,100000,0,0,SAH,0.030874879113765106,3.2106446446446446,-0.021191412865164263,529,16.063875917232032,397,395,0,0,0
1000,0,0.075,2.0,TRA,100000,0,1,SAH,0.027691838668805566,3.217127127127127,-0.013341360612714414,519,19.38448842507779,397,388,0,0,0
1000,0,0.075,2.0,TRA,100000,0,2,SAH,0.029944514258314663,3.2516136136136136,-0.007643528962753716,535,18.083983520600682,399,372,0,0,0
1000,0,0.075,2.0,TRA,100000,0,3,SAH,0.026802434215804048,3.218968968968969,-0.017801667812536923,511,20.025110276804362,389,390,0,0,0
1000,0,0.075,2.0,TRA,100000,0,4,SAH,0.02768834152419243,3.2593253253253254,0.0016024589410268044,526,18.886339190671535,396,398,0,0,0
1000,0,0.075,2.0,TRA,100000,0,5,SAH,0.026520743328301264,3.2442562562562562,-0.004237613220600426,493,10.550038830678973,368,374,0,0,0
1000,0,0.075,2.0,TRA,100000,0,6,SAH,0.028923177580690733,3.2323483483483484,0.01037363445554902,489,15.037968868643821,388,374,0,0,0
1000,0,0.075,2.0,TRA,100000,0,7,SAH,0.02725976861712292,3.2287487487487487,-0.03764814521186648,496,14.156042039204621,385,402,0,0,0
1000,0,0.075,2.0,TRA,100000,0,8,SAH,0.034054848275539555,3.187981981981982,-0.04219021599909622,492,13.750280525726417,383,382,0,0,0
1000,0,0.075,2.0,TRA,100000,0,9,SAH,0.03132562273051141,3.2322082082082084,-0.01585744504699504,525,14.256942336059236,398,411,0,0,0
1000,0,0.075,2.0,TRA,100000,0,10,SAH,0.032420306322482856,3.2163463463463464,-0.02898651959047897,520,19.48690079125265,385,387,0,0,0
1000,0,0.075,2.0,TRA,100000,0,11,SAH,0.028475511454082787,3.246348348348348,-0.010453758668023796,476,18.139864456954403,380,372,0,0,0
1000,0,0.075,2.0,TRA,100000,0,12,SAH,0.028382660867452714,3.2386386386386388,-0.0037352052785554236,496,18.703238065057224,377,378,0,0,0
1000,0,0.075,2.0,TRA,100000,0,13,SAH,0.030982831374390497,3.2084624624624625,-0.02112725660300892,525,14.026738141908684,397,386,0,0,0
1000,0,0.075,2.0,TRA,100000,0,14,SAH,0.028318164700192813,3.201227227227227,-0.01326599576448746,480,21.14283179951125,384,382,0,0,0
1000,0,0.075,2.0,TRA,100000,0,15,SAH,0.027451180457416936,3.2224864864864866,-0.02655022710783368,492,13.855698400998145,399,387,0,0,0
1000,0,0.075,2.0,TRA,100000,0,16,SAH,0.027575744862646658,3.2124744744744747,-0.03289366926244737,521,14.770556796171057,402,401,0,0,0
1000,0,0.075,2.0,TRA,100000,0,17,SAH,0.03140936508573014,3.1994994994994994,-0.018300330362858965,490,18.73749164403812,389,394,0,0,0
1000,0,0.075,2.0,TRA,100000,0,18,SAH,0.02895608880239147,3.2465545545545544,-0.005390000838538767,464,13.877538356771108,380,371,0,0,0
1000,0,0.075,2.0,TRA,100000,0,19,SAH,0.029130927810102354,3.223163163163163,-0.04520582967193503,504,13.778054287320646,385,378,0,0,0
1000,0,0.075,2.0,TRA,100000,0,20,SAH,0.02977007077308427,3.2384464464464466,0.00883337561428902,523,13.822776479634632,394,384,0,0,0
1000,0,0.075,2.0,TRA,100000,0,21,SAH,0.02666566561232898,3.2300880880880882,-0.012516193464757916,490,13.72889313135731,386,394,0,0,0
1000,0,0.075,2.0,TRA,100000,0,22,SAH,0.030287482683597763,3.2373173173173173,-0.0044358728697657035,509,14.104432248564668,386,372,0,0,0
1000,0,0.075,2.0,TRA,100000,0,23,SAH,0.02971239408975911,3.2269749749749748,-0.02444582206268772,477,15.386491886463054,368,393,0,0,0
1000,0,0.075,2.0,TRA,100000,0,24,SAH,0.029094482371536452,3.2338718718718718,-0.006077348234747429,526,15.055348758298559,406,386,0,0,0
1000,0,0.075,2.0,TRA,100000,0,25,SAH,0.03237575215436311,3.2137177177177176,-0.030789777526747632,515,16.115343279311,395,385,0,0,0
1000,0,0.075,2.0,TRA,100000,0,26,SAH,0.03029813972391807,3.2267667667667665,-0.03288067351093069,478,12.020317615001739,384,386,0,0,0
1000,0,0.075,2.0,TRA,100000,0,27,SAH,0.025408282506235707,3.2414554554554553,0.0029209220981108405,521,13.772977237928657,387,397,0,0,0
1000,0,0.075,2.0,TRA,100000,0,28,SAH,0.03396111462360852,3.2229369369369367,-0.023609525295433715,511,14.308973476165015,383,382,0,0,0
1000,0,0.075,2.0,TRA,100000,0,29,SAH,0.0278055749469006,3.2175875875875874,-0.02689211683087426,505,19.425919865793755,374,391,0,0,0
1000,0,0.075,2.0,TRA,100000,0,30,SAH,0.02858837575326426,3.23405005005005,-0.02369227931750806,498,18.827356907740697,394,382,0,0,0
1000,0,0.075,2.0,TRA,100000,0,31,SAH,0.02935280967233292,3.222152152152152,-0.024083566923378024,488,14.957891480667751,371,380,0,0,0
1000,0,0.075,2.0,TRA,100000,0,32,SAH,0.029091362605622294,3.252998998998999,-0.014277325351453991,481,17.223288583356283,384,400,0,0,0
1000,0,0.075,2.0,TRA,100000,0,33,SAH,0.025606850278562163,3.221887887887888,-0.030042555245896326,502,14.92453225855553,377,376,0,0,0
1000,0,0.075,2.0,TRA,100000,0,34,SAH,0.027019049934329485,3.236952952952953,-0.018807482632283264,507,13.011035554228737,404,390,0,0,0
1000,0,0.075,2.0,TRA,100000,0,35,SAH,0.03489865250795075,3.2182602602602604,-0.035228453095831815,475,12.083470000158922,387,388,0,0,0
1000,0,0.075,2.0,TRA,100000,0,36,SAH,0.026020698382173694,3.2274874874874877,-0.020737252974977798,509,13.906977118713888,400,401,0,0,0
1000,0,0.075,2.0,TRA,100000,0,37,SAH,0.029945618918100887,3.230692692692693,-0.028955984703581964,520,13.989122112888907,387,390,0,0,0
1000,0,0.075,2.0,TRA,100000,0,38,SAH,0.029061653052417688,3.23592992992993,-0.023641117681288907,526,15.365825049132026,407,399,0,0,0
1000,0,0.075,2.0,TRA,100000,0,39,SAH,0.02651900520941057,3.228940940940941,-0.0250436194731285,501,14.55751648101835,385,391,0,0,0
1000,0,0.075,2.0,TRA,100000,0,40,SAH,0.029615170402666657,3.2156096096096096,-0.03149004157138569,502,13.957134590042056,385,395,0,0,0
1000,0,0.075,2.0,TRA,100000,0,41,SAH,0.03484515294547528,3.187961961961962,-0.030329351729207213,515,17.581825434295354,394,382,0,0,0
1000,0,0.075,2.0,TRA,100000,0,42,SAH,0.028074793270185836,3.2251011011011013,-0.027426195187406827,543,13.048464795771528,397,393,0,0,0
1000,0,0.075,2.0,TRA,100000,0,43,SAH,0.03252840391672748,3.2394194194194195,-0.0022436372516183027,496,12.80906888953324,382,380,0,0,0
1000,0,0.075,2.0,TRA,100000,0,44,SAH,0.030591039374732204,3.2037857857857857,-0.028606624550585415,520,13.435024576289898,381,405,0,0,0
1000,0,0.075,2.0,TRA,100000,0,45,SAH,0.024151469675761466,3.229765765765766,-0.01969165390451426,503,13.987030465082615,398,394,0,0,0
1000,0,0.075,2.0,TRA,100000,0,46,SAH,0.028097688429062975,3.24008008008008,-0.011217541313909143,498,17.053553950026256,382,382,0,0,0
1000,0,0.075,2.0,TRA,100000,0,47,SAH,0.029357624255397126,3.224898898898899,-0.017290619408049674,482,18.084891166283153,393,370,0,0,0
1000,0,0.075,2.0,TRA,100000,0,48,SAH,0.02995103960665798,3.2563703703703704,-0.014192521087559275,494,16.8970571713639,392,393,0,0,0
1000,0,0.075,2.0,TRA,100000,0,49,SAH,0.03411571731381066,3.2193693693693692,-0.030809784168990117,504,14.663121594971043,377,394,0,0,0
1000,0,0.1,2.0,TRA,100000,0,0,SAH,0.030874879113765106,3.2106446446446446,-0.021191412865164263,499,13.210446221698612,411,404,0,0,0
1000,0,0.1,2.0,TRA,100000,0,1,SAH,0.027691838668805566,3.217127127127127,-0.013341360612714414,502,23.948993413272884,410,408,0,0,0
1000,0,0.1,2.0,TRA,100000,0,2,SAH,0.029944514258314663,3.2516136136136136,-0.007643528962753716,514,20.513828086152007,399,408,0,0,0
1000,0,0.1,2.0,TRA,100000,0,3,SAH,0.026802434215804048,3.218968968968969,-0.017801667812536923,496,13.184368133664085,401,424,0,0,0
1000,0,0.1,2.0,TRA,100000,0,4,SAH,0.02768834152419243,3.2593253253253254,0.0016024589410268044,486,12.002587508640003,401,395,0,0,0
1000,0,0.1,2.0,TRA,100000,0,5,SAH,0.026520743328301264,3.2442562562562562,-0.004237613220600426,511,15.796978658605097,393,394,0,0,0
1000,0,0.1,2.0,TRA,100000,0,6,SAH,0.028923177580690733,3.2323483483483484,0.01037363445554902,485,21.095742912264114,398,410,0,0,0
1000,0,0.1,2.0,TRA,100000,0,7,SAH,0.02725976861712292,3.2287487487487487,-0.03764814521186648,509,14.526558045928072,410,395,0,0,0
1000,0,0.1,2.0,TRA,100000,0,8,SAH,0.034054848275539555,3.187981981981982,-0.04219021599909622,469,12.498007568589356,386,389,0,0,0
1000,0,0.1,2.0,TRA,100000,0,9,SAH,0.03132562273051141,3.2322082082082084,-0.01585744504699504,515,13.689518158531317,420,410,0,0,0
1000,0,0.1,2.0,TRA,100000,0,10,SAH,0.032420306322482856,3.2163463463463464,-0.02898651959047897,513,15.155870084214781,399,412,0,0,0
1000,0,0.1,2.0,TRA,100000,0,11,SAH,0.028475511454082787,3.246348348348348,-0.010453758668023796,517,17.06284195520681,400,412,0,0,0
1000,0,0.1,2.0,TRA,100000,0,12,SAH,0.028382660867452714,3.2386386386386388,-0.0037352052785554236,516,18.784666192211695,416,416,0,0,0
1000,0,0.1,2.0,TRA,100000,0,13,SAH,0.030982831374390497,3.2084624624624625,-0.02112725660300892,533,13.451539926331268,416,411,0,0,0
1000,0,0.1,2.0,TRA,100000,0,14,SAH,0.028318164700192813,3.201227227227227,-0.01326599576448746,514,14.557665473768097,413,408,0,0,0
1000,0,0.1,2.0,TRA,100000,0,15,SAH,0.027451180457416936,3.2224864864864866,-0.02655022710783368,515,15.22618060873674,411,412,0,0,0
1000,0,0.1,2.0,TRA,100000,0,16,SAH,0.027575744862646658,3.2124744744744747,-0.03289366926244737,509,15.658874207463136,401,411,0,0,0
1000,0,0.1,2.0,TRA,100000,0,17,SAH,0.03140936508573014,3.1994994994994994,-0.018300330362858965,492,15.714143762677807,398,417,0,0,0
1000,0,0.1,2.0,TRA,100000,0,18,SAH,0.02895608880239147,3.2465545545545544,-0.005390000838538767,501,18.744854758052,406,416,0,0,0
1000,0,0.1,2.0,TRA,100000,0,19,SAH,0.029130927810102354,3.223163163163163,-0.04520582967193503,518,16.297380853539696,397,411,0,0,0
1000,0,0.1,2.0,TRA,100000,0,20,SAH,0.02977007077308427,3.2384464464464466,0.00883337561428902,510,18.984105237487718,404,410,0,0,0
1000,0,0.1,2.0,TRA,100000,0,21,SAH,0.02666566561232898,3.2300880880880882,-0.012516193464757916,500,13.389531088625079,413,415,0,0,0
1000,0,0.1,2.0,TRA,100000,0,22,SAH,0.030287482683597763,3.2373173173173173,-0.0044358728697657035,514,14.295556232387003,406,413,0,0,0
1000,0,0.1,2.0,TRA,100000,0,23,SAH,0.02971239408975911,3.2269749749749748,-0.02444582206268772,485,16.95821157202434,414,411,0,0,0
1000,0,0.1,2.0,TRA,100000,0,24,SAH,0.029094482371536452,3.2338718718718718,-0.006077348234747429,492,16.208472758550528,387,392,0,0,0
1000,0,0.1,2.0,TRA,100000,0,25,SAH,0.03237575215436311,3.2137177177177176,-0.030789777526747632,484,16.160946810688714,421,393,0,0,0
1000,0,0.1,2.0,TRA,100000,0,26,SAH,0.03029813972391807,3.2267667667667665,-0.03288067351093069,520,11.442369067077175,415,407,0,0,0
1000,0,0.1,2.0,TRA,100000,0,27,SAH,0.025408282506235707,3.2414554554554553,0.0029209220981108405,498,14.676100255170224,400,403,0,0,0
1000,0,0.1,2.0,TRA,100000,0,28,SAH,0.03396111462360852,3.2229369369369367,-0.023609525295433715,525,16.10181916004404,417,411,0,0,0
1000,0,0.1,2.0,TRA,100000,0,29,SAH,0.0278055749469006,3.2175875875875874,-0.02689211683087426,496,15.723635901558698,411,400,0,0,0
1000,0,0.1,2.0,TRA,100000,0,30,SAH,0.02858837575326426,3.23405005005005,-0.02369227931750806,524,19.46630669282616,400,417,0,0,0
1000,0,0.1,2.0,TRA,100000,0,31,SAH,0.02935280967233292,3.222152152152152,-0.024083566923378024,504,16.012056795950553,416,404,0,0,0
1000,0,0.1,2.0,TRA,100000,0,32,SAH,0.029091362605622294,3.252998998998999,-0.014277325351453991,506,18.181419320410054,401,418,0,0,0
1000,0,0.1,2.0,TRA,100000,0,33,SAH,0.025606850278562163,3.221887887887888,-0.030042555245896326,516,17.43242846878551,418,415,0,0,0
1000,0,0.1,2.0,TRA,100000,0,34,SAH,0.027019049934329485,3.236952952952953,-0.018807482632283264,520,17.185567395667256,406,412,0,0,0
1000,0,0.1,2.0,TRA,100000,0,35,SAH,0.03489865250795075,3.2182602602602604,-0.035228453095831815,505,15.93668138719366,408,403,0,0,0
1000,0,0.1,2.0,TRA,100000,0,36,SAH,0.026020698382173694,3.2274874874874877,-0.020737252974977798,500,18.77180318362344,396,408,0,0,0
1000,0,0.1,2.0,TRA,100000,0,37,SAH,0.029945618918100887,3.230692692692693,-0.028955984703581964,495,16.26642564381734,420,401,0,0,0
1000,0,0.1,2.0,TRA,100000,0,38,SAH,0.029061653052417688,3.23592992992993,-0.023641117681288907,499,18.52817898631767,405,402,0,0,0
1000,0,0.1,2.0,TRA,100000,0,39,SAH,0.02651900520941057,3.228940940940941,-0.0250436194731285,512,20.88462853400597,398,401,0,0,0
1000,0,0.1,2.0,TRA,100000,0,40,SAH,0.029615170402666657,3.2156096096096096,-0.03149004157138569,490,19.130219341010065,418,415,0,0,0
1000,0,0.1,2.0,TRA,100000,0,41,SAH,0.03484515294547528,3.187961961961962,-0.030329351729207213,499,15.515180316037815,409,400,0,0,0
1000,0,0.1,2.0,TRA,100000,0,42,SAH,0.028074793270185836,3.2251011011011013,-0.027426195187406827,498,24.167071663523647,404,412,0,0,0
1000,0,0.1,2.0,TRA,100000,0,43,SAH,0.03252840391672748,3.2394194194194195,-0.0022436372516183027,502,15.67994475454277,391,405,0,0,0
1000,0,0.1,2.0,TRA,100000,0,44,SAH,0.030591039374732204,3.2037857857857857,-0.028606624550585415,497,14.552900709226464,391,414,0,0,0
1000,0,0.1,2.0,TRA,100000,0,45,SAH,0.024151469675761466,3.229765765765766,-0.01969165390451426,523,15.124692533144897,407,400,0,0,0
1000,0,0.1,2.0,TRA,100000,0,46,SAH,0.028097688429062975,3.24008008008008,-0.011217541313909143,532,12.55620657380593,415,415,0,0,0
1000,0,0.1,2.0,TRA,100000,0,47,SAH,0.029357624255397126,3.224898898898899,-0.017290619408049674,501,19.313929072784866,409,399,0,0,0
1000,0,0.1,2.0,TRA,100000,0,48,SAH,0.02995103960665798,3.2563703703703704,-0.014192521087559275,501,17.408956613264166,405,421,0,0,0
1000,0,0.1,2.0,TRA,100000,0,49,SAH,0.03411571731381066,3.2193693693693692,-0.030809784168990117,526,15.084428116734733,409,399,0,0,0
1000,0,0.15,2.0,TRA,100000,0,0,SAH,0.030874879113765106,3.2106446446446446,-0.021191412865164263,522,12.365866080917518,418,445,0,0,0
1000,0,0.15,2.0,TRA,100000,0,1,SAH,0.027691838668805566,3.217127127127127,-0.013341360612714414,550,20.225469355163007,431,440,0,0,0
1000,0,0.15,2.0,TRA,100000,0,2,SAH,0.029944514258314663,3.2516136136136136,-0.007643528962753716,518,20.673019983681634,426,431,0,0,0
1000,0,0.15,2.0,TRA,100000,0,3,SAH,0.026802434215804048,3.218968968968969,-0.017801667812536923,515,13.679387119982318,421,440,0,0,0
1000,0,0.15,2.0,TRA,100000,0,4,SAH,0.02768834152419243,3.2593253253253254,0.0016024589410268044,517,13.914399083657218,429,439,0,0,0
1000,0,0.15,2.0,TRA,100000,0,5,SAH,0.026520743328301264,3.2442562562562562,-0.004237613220600426,508,14.749637879421307,433,423,0,0,0
1000,0,0.15,2.0,TRA,100000,0,6,SAH,0.028923177580690733,3.2323483483483484,0.01037363445554902,521,13.328082775262535,428,418,0,0,0
1000,0,0.15,2.0,TRA,100000,0,7,SAH,0.02725976861712292,3.2287487487487487,-0.03764814521186648,514,18.240178590979923,433,422,0,0,0
1000,0,0.15,2.0,TRA,100000,0,8,SAH,0.034054848275539555,3.187981981981982,-0.04219021599909622,533,16.42084877026347,428,433,0,0,0
1000,0,0.15,2.0,TRA,100000,0,9,SAH,0.03132562273051141,3.2322082082082084,-0.01585744504699504,528,14.788544616406508,428,431,0,0,0
1000,0,0.15,2.0,TRA,100000,0,10,SAH,0.032420306322482856,3.2163463463463464,-0.02898651959047897,530,14.475774529294334,433,422,0,0,0
1000,0,0.15,2.0,TRA,100000,0,11,SAH,0.028475511454082787,3.246348348348348,-0.010453758668023796,502,13.427536813815191,419,433,0,0,0
1000,0,0.15,2.0,TRA,100000,0,12,SAH,0.028382660867452714,3.2386386386386388,-0.0037352052785554236,523,12.969062216041445,437,429,0,0,0
1000,0,0.15,2.0,TRA,100000,0,13,SAH,0.030982831374390497,3.2084624624624625,-0.02112725660300892,512,16.492502999871974,422,429,0,0,0
1000,0,0.15,2.0,TRA,100000,0,14,SAH,0.028318164700192813,3.201227227227227,-0.01326599576448746,540,16.442605819681578,425,443,0,0,0
1000,0,0.15,2.0,TRA,100000,0,15,SAH,0.027451180457416936,3.2224864864864866,-0.02655022710783368,531,19.73555906175181,425,442,0,0,0
1000,0,0.15,2.0,TRA,100000,0,16,SAH,0.027575744862646658,3.2124744744744747,-0.03289366926244737,539,14.433956302074645,429,445,0,0,0
1000,0,0.15,2.0,TRA,100000,0,17,SAH,0.03140936508573014,3.1994994994994994,-0.018300330362858965,518,15.466217430550433,437,425,0,0,0
1000,0,0.15,2.0,TRA,100000,0,18,SAH,0.02895608880239147,3.2465545545545544,-0.005390000838538767,536,18.921261116076252,434,437,0,0,0
1000,0,0.15,2.0,TRA,100000,0,19,SAH,0.029130927810102354,3.223163163163163,-0.04520582967193503,548,21.36956579931611,440,430,0,0,0
1000,0,0.15,2.0,TRA,100000,0,20,SAH,0.02977007077308427,3.2384464464464466,0.00883337561428902,539,15.465984901160768,432,429,0,0,0
1000,0,0.15,2.0,TRA,100000,0,21,SAH,0.02666566561232898,3.2300880880880882,-0.012516193464757916,551,14.516465229643318,438,427,0,0,0
1000,0,0.15,2.0,TRA,100000,0,22,SAH,0.030287482683597763,3.2373173173173173,-0.0044358728697657035,508,14.237865996852765,435,427,0,0,0
1000,0,0.15,2.0,TRA,100000,0,23,SAH,0.02971239408975911,3.2269749749749748,-0.02444582206268772,512,15.822438627862994,416,422,0,0,0
1000,0,0.15,2.0,TRA,100000,0,24,SAH,0.029094482371536452,3.2338718718718718,-0.006077348234747429,555,18.88939828594284,433,420,0,0,0
1000,0,0.15,2.0,TRA,100000,0,25,SAH,0.03237575215436311,3.2137177177177176,-0.030789777526747632,519,12.39412331101931,438,412,0,0,0
1000,0,0.15,2.0,TRA,100000,0,26,SAH,0.03029813972391807,3.2267667667667665,-0.03288067351093069,538,14.303410195846386,429,433,0,0,0
1000,0,0.15,2.0,TRA,100000,0,27,SAH,0.025408282506235707,3.2414554554554553,0.0029209220981108405,527,15.360931373067555,439,435,0,0,0
1000,0,0.15,2.0,TRA,100000,0,28,SAH,0.03396111462360852,3.2229369369369367,-0.023609525295433715,570,19.27869572849299,442,434,0,0,0
1000,0,0.15,2.0,TRA,100000,0,29,SAH,0.0278055749469006,3.2175875875875874,-0.02689211683087426,556,13.112855745125424,430,429,0,0,0
1000,0,0.15,2.0,TRA,100000,0,30,SAH,0.02858837575326426,3.23405005005005,-0.02369227931750806,545,13.486287163139572,443,439,0,0,0
1000,0,0.15,2.0,TRA,100000,0,31,SAH,0.02935280967233292,3.222152152152152,-0.024083566923378024,530,19.998915041159123,428,438,0,0,0
1000,0,0.15,2.0,TRA,100000,0,32,SAH,0.029091362605622294,3.252998998998999,-0.014277325351453991,560,17.647976798249324,420,425,0,0,0
1000,0,0.15,2.0,TRA,100000,0,33,SAH,0.025606850278562163,3.221887887887888,-0.030042555245896326,509,12.499328694679793,427,433,0,0,0
1000,0,0.15,2.0,TRA,100000,0,34,SAH,0.027019049934329485,3.236952952952953,-0.018807482632283264,515,16.99519200649573,422,420,0,0,0
1000,0,0.15,2.0,TRA,100000,0,35,SAH,0.03489865250795075,3.2182602602602604,-0.035228453095831815,504,13.883125239124626,413,439,0,0,0
1000,0,0.15,2.0,TRA,100000,0,36,SAH,0.026020698382173694,3.2274874874874877,-0.020737252974977798,538,13.920919729048803,436,431,0,0,0
1000,0,0.15,2.0,TRA,100000,0,37,SAH,0.029945618918100887,3.230692692692693,-0.028955984703581964,538,14.400101750805618,424,444,0,0,0
1000,0,0.15,2.0,TRA,100000,0,38,SAH,0.029061653052417688,3.23592992992993,-0.023641117681288907,524,13.968637765710021,421,412,0,0,0
1000,0,0.15,2.0,TRA,100000,0,39,SAH,0.02651900520941057,3.228940940940941,-0.0250436194731285,546,12.924963091640034,441,433,0,0,0
1000,0,0.15,2.0,TRA,100000,0,40,SAH,0.029615170402666657,3.2156096096096096,-0.03149004157138569,530,16.060979852840834,428,429,0,0,0
1000,0,0.15,2.0,TRA,100000,0,41,SAH,0.03484515294547528,3.187961961961962,-0.030329351729207213,498,17.965222247095536,433,429,0,0,0
1000,0,0.15,2.0,TRA,100000,0,42,SAH,0.028074793270185836,3.2251011011011013,-0.027426195187406827,535,16.254065760660165,427,420,0,0,0
1000,0,0.15,2.0,TRA,100000,0,43,SAH,0.03252840391672748,3.2394194194194195,-0.0022436372516183027,560,14.03804331176999,437,436,0,0,0
1000,0,0.15,2.0,TRA,100000,0,44,SAH,0.030591039374732204,3.2037857857857857,-0.028606624550585415,475,14.721324423136373,414,425,0,0,0
1000,0,0.15,2.0,TRA,100000,0,45,SAH,0.024151469675761466,3.229765765765766,-0.01969165390451426,542,16.028614156749253,437,445,0,0,0
1000,0,0.15,2.0,TRA,100000,0,46,SAH,0.028097688429062975,3.24008008008008,-0.011217541313909143,566,16.62079851521207,433,435,0,0,0
