"","size","rep","tau","degAssort","clustering","pathLen","r","q","time_steps","peak_size","peak_time","tot_inf","prev_1","prev_2","prev_ratio"
"7447",500,49,0.375,0.0723818399821924,0.109948907752343,6,0.634498206491877,0.317154111793497,7.9987655415989,167,0.929345741579364,0.738,0.732,0.744,0.983870967741935
"7448",500,49,0.375,0.0667040525542819,0.132418293300332,7,0.731186730958075,0.365592832649823,7.40925415032542,187,0.735794538609308,0.758,0.78,0.736,1.05978260869565
"7449",500,49,0.375,0.169658667364124,0.18616485650579,7,0.834499667894755,0.415963062074661,8.49398002215661,183,0.841803766317644,0.732,0.716,0.748,0.957219251336898
"7450",500,49,0.375,0.165376364728353,0.238469592680959,7,0.911388096473029,0.455278957446895,7.53800847200027,148,1.09467338585761,0.682,0.672,0.692,0.971098265895954
"7451",1000,49,0.375,-0.0291960009266042,0.0312743413822171,5,0.0147914018875918,0.00739379623323339,7.96515493683878,340,1.19543136991576,0.849,0.822,0.876,0.938356164383562
"7452",1000,49,0.375,0.0158787731243659,0.0329121295056193,5,0.106034035222385,0.0529644298995281,10.658886048188,336,1.4162887280584,0.856,0.862,0.85,1.01411764705882
"7453",1000,49,0.375,0.0062009476358977,0.0354136429608128,5,0.177391447420478,0.0886372457392236,7.96580942087271,347,1.04917654587654,0.837,0.812,0.862,0.94199535962877
"7454",1000,49,0.375,0.00912852550615468,0.0409623892664515,6,0.33279152179224,0.166394046733983,8.52612325383586,318,1.41648820101009,0.797,0.784,0.81,0.967901234567901
"7455",1000,49,0.375,0.0143001456633639,0.046283643277286,6,0.396952145239425,0.198463293591909,9.08084983919724,366,1.12319614005971,0.819,0.802,0.836,0.95933014354067
"7456",1000,49,0.375,0.0112646709449008,0.0503397864199646,7,0.501184806631437,0.250331013099479,8.27053764676059,362,0.9160545800088,0.781,0.802,0.76,1.05526315789474
"7457",1000,49,0.375,0.0456734117531094,0.0610070203170766,7,0.632367868221145,0.315382335572414,9.18932823735971,313,1.0495964418141,0.761,0.774,0.748,1.03475935828877
"7458",1000,49,0.375,0.0519207722058255,0.0710434018180006,7,0.723854659787065,0.361247815663641,9.6387125299233,357,0.988428144888301,0.785,0.814,0.756,1.07671957671958
"7459",1000,49,0.375,0.108260251470436,0.0960433595054414,8,0.833776158756055,0.416573210101719,6.73185537577411,331,0.880432965196492,0.711,0.682,0.74,0.921621621621622
"7460",1000,49,0.375,0.147352934847515,0.160142183757051,7,0.934919216564593,0.466843338440598,10.1732819581081,317,0.891321283580196,0.737,0.73,0.744,0.981182795698925
"7461",1500,49,0.375,-0.0235844336686487,0.0219563629346822,5,0.0179550197970921,0.00897676894648791,9.88323901499447,531,1.44574185909374,0.895333333333333,0.884,0.906666666666667,0.975
"7462",1500,49,0.375,-0.00860540977953794,0.0249266061309483,5,0.106998244885349,0.0533861220548423,8.68299774198432,551,1.12445135921963,0.874,0.857333333333333,0.890666666666667,0.962574850299401
"7463",1500,49,0.375,0.0156854441831675,0.0265700978682369,6,0.166128920299561,0.0830441644812672,9.00659464952317,553,1.1561591812993,0.844666666666667,0.824,0.865333333333333,0.952234206471495
"7464",1500,49,0.375,0.0277722051646376,0.0300124360923034,7,0.324579158544734,0.162240624647201,9.19913434591229,520,1.00835297941275,0.826,0.833333333333333,0.818666666666667,1.01791530944625
"7465",1500,49,0.375,0.00862362832549204,0.0325376691266913,7,0.40829135286049,0.204102384238528,11.9650598917756,514,1.19231595533787,0.794666666666667,0.797333333333333,0.792,1.00673400673401
"7466",1500,49,0.375,0.0454641607356204,0.039358935128519,7,0.51273227041775,0.255157199279432,7.27788714317254,514,1.29924642202463,0.776,0.757333333333333,0.794666666666667,0.953020134228188
