"","size","rep","tau","delt","alph","mod","psi","r0","degAssort","clustering","pathLen","n_components","r","q","time_steps","peak_size","peak_time","tot_inf","prev_m","prev_f","prev_ratio","prev_l","r_actual"
"143",1000,2,0.12,"100000",1,"i",0,3.52141586048468,-0.0105775195455304,0.0317871594429805,5,1,0,0.0202386698711984,30.0536365662044,202,3.29650111657021,666,NA,NA,1.1604529269237,NA,0.0404872521050336
"144",1000,2,0.12,"100000",1,"i",0,3.97925389070437,-0.0251812643456622,0.0479758803383778,8,1,0.6,0.315429417641088,19.1656274993843,231,4.01762954878589,652,NA,NA,0.732657097305824,NA,0.630880186003806
"145",1000,3,0.12,"100000",1,"i",0,3.57181221082603,-0.0174435107741797,0.0324148051524539,5,1,0,-0.00947679548173103,17.3640762920655,210,4.28620460598558,734,NA,NA,1.0963994523026,NA,-0.0189592336685969
"146",1000,3,0.12,"100000",1,"i",0,3.86914291260879,-0.00519337558184165,0.0457286785144451,7,1,0.6,0.312403529545507,20.8664416594128,255,4.03311738038912,669,NA,NA,1.36342388231418,NA,0.626105340377575
"147",1000,4,0.12,"100000",1,"i",0,3.51365062930728,-0.0251020364364839,0.0300341447782799,5,1,0,0.00711846673420455,22.7143303814733,191,5.54330492564845,683,NA,NA,1.20608809917511,NA,0.0142370159678754
"148",1000,4,0.12,"100000",1,"i",0,3.82099847930889,0.0151880491956945,0.0473413065347058,7,1,0.6,0.315853156259149,17.2390776719894,226,4.42246437312077,651,NA,NA,Inf,NA,0.632714598391399
"149",1000,5,0.12,"100000",1,"i",0,3.49846960235545,-0.0291126124052169,0.0299647082325261,5,1,0,-0.00909820736029554,19.0526874872402,228,5.1628383405097,705,NA,NA,0.935140727106549,NA,-0.0182319244652361
"150",1000,5,0.12,"100000",1,"i",0,3.84817678842981,0.011435033843342,0.0487019866213312,7,1,0.6,0.315954161380833,19.230995470192,273,3.81067458659717,672,NA,NA,1.1326290182139,NA,0.632280843486507
"151",1000,6,0.12,"100000",1,"i",0,3.45214999838224,-0.0117200663138971,0.0308053940368675,5,1,0,-0.01220449714238,22.7218016115496,206,4.60669192694732,693,NA,NA,0.950718621163131,NA,-0.0244515642202204
"152",1000,6,0.12,"100000",1,"i",0,3.70832497492477,0.0361283070816427,0.0491252316487106,6,1,0.6,0.314442605650452,19.9775449616137,238,4.21285656730709,664,NA,NA,1.12848031578525,NA,0.628886122355045
"153",1000,7,0.12,"100000",1,"i",0,3.40967418384185,-0.00934271302426,0.0303692822737676,5,1,0,-0.00229553253541975,24.6802688811925,159,8.37051869238325,649,NA,NA,0.962587487928869,NA,-0.00460018835575634
"154",1000,7,0.12,"100000",1,"i",0,3.82790953505678,0.0121122668727557,0.0477426945664412,7,1,0.6,0.312729059797245,23.6780245262406,222,4.91281109039428,645,NA,NA,1.23616272028064,NA,0.630146774875255
"155",1000,8,0.12,"100000",1,"i",0,3.56226097647782,-0.0198153154555554,0.0329594872968643,5,1,0,-0.000118892283671401,25.2268358674968,223,4.80711173541877,728,NA,NA,0.962315718975484,NA,-0.000238175651096152
"156",1000,8,0.12,"100000",1,"i",0,3.87947067007474,0.00861346615290775,0.0489396411092985,7,1,0.6,0.314263049932144,17.6181463531795,219,3.46303312185105,650,NA,NA,0.998912091358121,NA,0.629257906256012
"157",1000,9,0.12,"100000",1,"i",0,3.50134273789109,-0.0286289194762888,0.0315701929474385,5,1,0,0.0091186297105961,20.1191837105942,225,5.80682995047526,666,NA,NA,1.06135861776591,NA,0.0182889426957224
"158",1000,9,0.12,"100000",1,"i",0,3.80407027534216,0.0258408725184379,0.0516549802504669,7,1,0.6,0.315552454756446,20.2632614963094,251,3.77331377034467,679,NA,NA,0.950260013052263,NA,0.632747645023993
"159",1000,10,0.12,"100000",1,"i",0,3.63494354029831,-0.0163637423590355,0.0354728105873682,5,1,0,0.00671500962264932,18.6797154767351,281,5.28810598332966,776,NA,NA,1.03876667795722,NA,0.0134301575989893
"160",1000,10,0.12,"100000",1,"i",0,3.85741741353092,0.0125308352763072,0.0494610019023462,6,1,0.6,0.31562571365048,19.9308310631935,224,3.91103082884334,652,NA,NA,0.928227108136333,NA,0.631531611324036
